4,0,1695,383,159,343,1,-1,-1,-1
4,1,1293,455,83,213,1,-1,-1,-1
4,2,265,447,101,263,1,-1,-1,-1
4,3,1257,529,55,127,1,-1,-1,-1
5,0,1693,381,159,347,1,-1,-1,-1
5,1,1295,455,83,213,1,-1,-1,-1
5,2,267,447,101,263,1,-1,-1,-1
5,3,1259,529,55,129,1,-1,-1,-1
6,0,1689,381,161,349,1,-1,-1,-1
6,1,1297,455,83,213,1,-1,-1,-1
6,2,269,447,103,263,1,-1,-1,-1
6,3,1261,529,55,129,1,-1,-1,-1
7,0,1687,381,161,349,1,-1,-1,-1
7,1,1299,455,83,213,1,-1,-1,-1
7,2,271,447,103,263,1,-1,-1,-1
7,3,1263,529,55,129,1,-1,-1,-1
8,0,1685,379,161,353,1,-1,-1,-1
8,1,1301,455,83,213,1,-1,-1,-1
8,2,273,447,103,263,1,-1,-1,-1
8,3,1265,529,55,131,1,-1,-1,-1
9,0,1683,379,161,353,1,-1,-1,-1
9,1,1303,455,83,213,1,-1,-1,-1
9,2,275,447,103,263,1,-1,-1,-1
9,3,1267,529,53,131,1,-1,-1,-1
10,0,1679,379,163,355,1,-1,-1,-1
10,1,1305,455,83,213,1,-1,-1,-1
10,2,277,445,105,265,1,-1,-1,-1
10,3,1269,529,53,131,1,-1,-1,-1
11,0,1677,379,165,357,1,-1,-1,-1
11,1,1307,455,83,213,1,-1,-1,-1
11,2,279,445,105,265,1,-1,-1,-1
11,3,1271,529,53,133,1,-1,-1,-1
12,0,1675,377,165,359,1,-1,-1,-1
12,1,1309,455,83,213,1,-1,-1,-1
12,2,281,445,105,265,1,-1,-1,-1
12,3,1273,529,53,133,1,-1,-1,-1
13,0,1673,377,165,361,1,-1,-1,-1
13,1,1313,455,83,215,1,-1,-1,-1
13,2,283,445,105,265,1,-1,-1,-1
13,3,1273,529,55,133,1,-1,-1,-1
14,0,1669,377,167,361,1,-1,-1,-1
14,1,1315,455,83,215,1,-1,-1,-1
14,2,285,445,105,265,1,-1,-1,-1
14,3,1275,529,55,135,1,-1,-1,-1
15,0,1667,375,167,365,1,-1,-1,-1
15,1,1317,455,83,215,1,-1,-1,-1
15,2,287,445,107,265,1,-1,-1,-1
15,3,1277,529,55,135,1,-1,-1,-1
16,0,1665,375,167,367,1,-1,-1,-1
16,1,1319,455,83,215,1,-1,-1,-1
16,2,291,445,105,265,1,-1,-1,-1
16,3,1279,529,53,135,1,-1,-1,-1
17,0,1663,375,167,367,1,-1,-1,-1
17,1,1321,455,83,215,1,-1,-1,-1
17,2,293,445,105,265,1,-1,-1,-1
17,3,1281,529,53,137,1,-1,-1,-1
18,0,1659,375,169,369,1,-1,-1,-1
18,1,1323,455,83,215,1,-1,-1,-1
18,2,295,443,105,267,1,-1,-1,-1
18,3,1283,529,53,137,1,-1,-1,-1
18,4,1799,439,71,183,1,-1,-1,-1
19,0,1657,373,169,371,1,-1,-1,-1
19,1,1325,455,83,215,1,-1,-1,-1
19,2,297,443,107,269,1,-1,-1,-1
19,3,1285,529,53,137,1,-1,-1,-1
19,4,1802,439,71,183,1,-1,-1,-1
20,0,1655,373,169,373,1,-1,-1,-1
20,1,1327,455,83,215,1,-1,-1,-1
20,2,299,443,107,269,1,-1,-1,-1
20,3,1287,529,53,139,1,-1,-1,-1
20,4,1804,439,71,183,1,-1,-1,-1
21,0,1653,373,171,375,1,-1,-1,-1
21,1,1331,457,83,215,1,-1,-1,-1
21,2,301,443,107,269,1,-1,-1,-1
21,3,1289,529,53,139,1,-1,-1,-1
21,4,1807,439,69,183,1,-1,-1,-1
22,0,1649,371,173,377,1,-1,-1,-1
22,1,7,237,241,673,1,-1,-1,-1
22,2,1331,457,83,215,1,-1,-1,-1
22,3,303,443,107,269,1,-1,-1,-1
22,4,1809,439,53,139,1,-1,-1,-1
23,0,1647,371,173,379,1,-1,-1,-1
23,1,5,237,249,673,1,-1,-1,-1
23,2,1331,457,83,215,1,-1,-1,-1
23,3,305,443,107,269,1,-1,-1,-1
23,4,1163,551,53,139,1,-1,-1,-1
24,0,1645,371,173,379,1,-1,-1,-1
24,1,5,237,255,673,1,-1,-1,-1
24,2,1331,457,83,215,1,-1,-1,-1
