1,-1,1702,388,147,338,78.307,-1,-1,-1
1,-1,255,455,98,253,72.676,-1,-1,-1
1,-1,1250,539,58,117,66.862,-1,-1,-1
1,-1,1290,462,69,192,66.861,-1,-1,-1
1,-1,0,327,90,575,66.808,-1,-1,-1
1,-1,114,499,87,243,62.261,-1,-1,-1
1,-1,1883,382,36,195,51.431,-1,-1,-1
1,-1,22,439,100,390,31.366,-1,-1,-1
1,-1,860,523,40,98,29.215,-1,-1,-1
2,-1,263,455,97,253,77.965,-1,-1,-1
2,-1,0,318,91,585,77.419,-1,-1,-1
2,-1,1689,388,155,339,75.634,-1,-1,-1
2,-1,1292,460,73,197,71.143,-1,-1,-1
2,-1,115,507,82,235,69.964,-1,-1,-1
2,-1,1880,382,39,202,64.93,-1,-1,-1
2,-1,1252,541,58,117,64.157,-1,-1,-1
2,-1,48,522,76,228,30.452,-1,-1,-1
2,-1,5,364,173,493,30.109,-1,-1,-1
3,-1,0,314,121,590,77.676,-1,-1,-1
3,-1,268,456,91,251,75.217,-1,-1,-1
3,-1,1687,387,151,344,74.228,-1,-1,-1
3,-1,1294,459,70,197,71.491,-1,-1,-1
3,-1,112,514,85,229,71.23,-1,-1,-1
3,-1,1879,382,40,200,65.149,-1,-1,-1
3,-1,1256,545,55,112,61.278,-1,-1,-1
4,-1,0,289,128,633,82.599,-1,-1,-1
4,-1,266,456,96,252,76.32,-1,-1,-1
4,-1,1686,387,156,344,73.859,-1,-1,-1
4,-1,112,510,87,233,72.671,-1,-1,-1
4,-1,1296,459,71,197,68.761,-1,-1,-1
4,-1,1879,375,40,212,66.124,-1,-1,-1
4,-1,1258,552,52,104,55.158,-1,-1,-1
4,-1,1334,477,43,160,33.96,-1,-1,-1
4,-1,861,523,40,97,32.492,-1,-1,-1
5,-1,0,251,144,671,82.513,-1,-1,-1
5,-1,1688,385,156,349,79.592,-1,-1,-1
5,-1,267,456,91,252,75.392,-1,-1,-1
5,-1,1301,465,66,192,69.276,-1,-1,-1
5,-1,1879,371,39,217,66.695,-1,-1,-1
5,-1,113,519,82,225,66.469,-1,-1,-1
5,-1,1264,555,48,103,60.371,-1,-1,-1
5,-1,1333,474,46,173,39.076,-1,-1,-1
5,-1,862,522,40,98,35.81,-1,-1,-1
6,-1,1,249,150,672,87.722,-1,-1,-1
6,-1,1690,387,149,351,79.953,-1,-1,-1
6,-1,273,456,88,248,78.732,-1,-1,-1
6,-1,1876,370,42,218,68.963,-1,-1,-1
6,-1,117,515,81,230,68.629,-1,-1,-1
6,-1,1299,457,72,201,64.766,-1,-1,-1
6,-1,1267,549,45,109,63.586,-1,-1,-1
6,-1,1334,473,45,175,38.575,-1,-1,-1
6,-1,863,524,37,92,25.43,-1,-1,-1
7,-1,1,237,152,682,89.793,-1,-1,-1
7,-1,275,455,83,250,79.293,-1,-1,-1
7,-1,1689,386,148,353,77.074,-1,-1,-1
7,-1,1870,369,48,218,69.959,-1,-1,-1
7,-1,114,520,83,226,69.668,-1,-1,-1
7,-1,1303,458,70,201,62.176,-1,-1,-1
7,-1,1275,552,38,107,56.535,-1,-1,-1
8,-1,2,239,158,682,90.007,-1,-1,-1
8,-1,1689,386,152,358,78.237,-1,-1,-1
8,-1,279,454,79,251,77.503,-1,-1,-1
8,-1,1871,369,47,222,67.519,-1,-1,-1
8,-1,113,521,83,224,63.138,-1,-1,-1
8,-1,1304,461,73,196,62.689,-1,-1,-1
8,-1,1277,555,38,99,38.639,-1,-1,-1
9,-1,2,240,162,678,90.635,-1,-1,-1
9,-1,1689,387,148,357,79.184,-1,-1,-1
9,-1,1870,370,47,223,72.138,-1,-1,-1
9,-1,285,454,70,250,70.564,-1,-1,-1
9,-1,118,519,79,217,66.577,-1,-1,-1
9,-1,1308,458,77,196,66.386,-1,-1,-1
9,-1,1279,546,42,112,59.39,-1,-1,-1
10,-1,0,233,171,680,88.223,-1,-1,-1
10,-1,1688,390,143,353,80.204,-1,-1,-1
10,-1,1870,370,48,225,76.483,-1,-1,-1
10,-1,1310,461,74,193,63.423,-1,-1,-1
10,-1,1279,546,43,113,63.188,-1,-1,-1
10,-1,118,519,78,225,62.776,-1,-1,-1
10,-1,279,455,76,246,62.61,-1,-1,-1
10,-1,103,414,93,426,43.298,-1,-1,-1
10,-1,866,525,43,91,26.178,-1,-1,-1
11,-1,0,237,174,676,87.665,-1,-1,-1
11,-1,1687,387,148,358,80.263,-1,-1,-1
11,-1,1867,369,50,233,74.846,-1,-1,-1
11,-1,1309,460,75,193,60.725,-1,-1,-1
11,-1,281,455,74,244,57.018,-1,-1,-1
11,-1,117,505,80,234,49.59,-1,-1,-1
11,-1,1280,547,43,109,49.213,-1,-1,-1
11,-1,70,370,129,511,43.621,-1,-1,-1
11,-1,870,520,40,100,31.87,-1,-1,-1
11,-1,1348,474,41,160,26.69,-1,-1,-1
11,-1,287,452,63,122,26.232,-1,-1,-1
11,-1,248,523,37,52,26.064,-1,-1,-1
12,-1,0,237,181,675,87.227,-1,-1,-1
12,-1,1682,385,154,360,80.841,-1,-1,-1
12,-1,1865,369,52,238,70.781,-1,-1,-1
12,-1,1309,459,76,195,61.695,-1,-1,-1
12,-1,278,457,80,242,52.666,-1,-1,-1
12,-1,114,494,82,247,49.549,-1,-1,-1
12,-1,95,384,100,478,43.899,-1,-1,-1
12,-1,869,520,41,99,37.207,-1,-1,-1
12,-1,1282,549,40,105,33.412,-1,-1,-1
13,-1,0,237,185,692,87.587,-1,-1,-1
13,-1,1678,382,161,364,84.421,-1,-1,-1
13,-1,1863,361,54,260,73.819,-1,-1,-1
13,-1,109,496,86,244,70.359,-1,-1,-1
13,-1,287,455,77,246,62.681,-1,-1,-1
13,-1,1314,460,75,196,62.052,-1,-1,-1
13,-1,1282,547,43,111,51.111,-1,-1,-1
13,-1,866,522,47,98,44.29,-1,-1,-1
13,-1,1805,440,51,123,38.511,-1,-1,-1
13,-1,1349,471,43,168,32.333,-1,-1,-1
14,-1,0,240,182,691,87.562,-1,-1,-1
14,-1,1679,383,158,359,84.158,-1,-1,-1
14,-1,1863,353,54,281,73.779,-1,-1,-1
14,-1,1316,462,75,194,68.15,-1,-1,-1
14,-1,110,489,86,252,62.034,-1,-1,-1
14,-1,296,456,80,246,61.227,-1,-1,-1
14,-1,870,522,42,104,53.88,-1,-1,-1
14,-1,1285,545,42,112,48.97,-1,-1,-1
14,-1,1796,435,60,166,45.419,-1,-1,-1
15,-1,0,241,185,674,86.596,-1,-1,-1
15,-1,1676,378,156,365,81.063,-1,-1,-1
15,-1,1317,463,75,193,70.974,-1,-1,-1
15,-1,1865,350,53,315,67.93,-1,-1,-1
15,-1,278,455,95,249,59.779,-1,-1,-1
15,-1,872,522,39,102,50.478,-1,-1,-1
15,-1,1286,545,42,114,49.914,-1,-1,-1
15,-1,1794,429,64,167,41.706,-1,-1,-1
16,-1,0,241,193,674,87.653,-1,-1,-1
16,-1,1676,383,150,358,77.28,-1,-1,-1
16,-1,1863,351,54,320,71.073,-1,-1,-1
16,-1,1319,462,75,194,68.007,-1,-1,-1
16,-1,294,459,95,241,66.392,-1,-1,-1
16,-1,1291,541,45,122,52.115,-1,-1,-1
16,-1,1805,439,53,131,40.244,-1,-1,-1
16,-1,872,522,39,99,36.691,-1,-1,-1
17,-1,0,243,200,670,86.488,-1,-1,-1
17,-1,1674,382,145,359,78.553,-1,-1,-1
17,-1,1861,344,57,336,74.298,-1,-1,-1
17,-1,281,458,115,241,69.322,-1,-1,-1
17,-1,1319,458,74,202,65.0,-1,-1,-1
17,-1,1291,544,46,120,55.398,-1,-1,-1
17,-1,872,523,39,99,41.031,-1,-1,-1
17,-1,1819,405,98,223,29.017,-1,-1,-1
17,-1,1352,472,48,147,28.996,-1,-1,-1
17,-1,1794,448,64,157,25.045,-1,-1,-1
18,-1,2,245,207,651,87.827,-1,-1,-1
18,-1,1668,378,140,367,82.068,-1,-1,-1
18,-1,274,453,130,252,74.462,-1,-1,-1
18,-1,1859,333,59,394,74.16,-1,-1,-1
18,-1,1291,540,46,123,64.383,-1,-1,-1
18,-1,1320,461,75,199,63.101,-1,-1,-1
18,-1,1805,452,57,154,61.14,-1,-1,-1
18,-1,873,523,38,99,50.767,-1,-1,-1
18,-1,1352,469,54,173,34.35,-1,-1,-1
19,-1,0,247,217,650,89.342,-1,-1,-1
19,-1,1664,377,144,371,81.899,-1,-1,-1
19,-1,1864,338,54,395,74.38,-1,-1,-1
19,-1,276,455,132,249,71.931,-1,-1,-1
19,-1,1292,540,45,119,66.458,-1,-1,-1
19,-1,1804,450,60,159,63.928,-1,-1,-1
19,-1,1325,467,66,193,58.827,-1,-1,-1
19,-1,875,520,36,100,48.076,-1,-1,-1
19,-1,1352,470,56,174,32.042,-1,-1,-1
20,-1,0,237,232,663,89.522,-1,-1,-1
20,-1,1655,375,150,374,81.042,-1,-1,-1
20,-1,280,457,141,245,78.668,-1,-1,-1
20,-1,1806,447,59,166,78.053,-1,-1,-1
20,-1,1865,343,54,397,75.078,-1,-1,-1
20,-1,1294,540,45,122,62.426,-1,-1,-1
20,-1,1328,467,71,188,59.125,-1,-1,-1
21,-1,0,240,245,658,90.507,-1,-1,-1
