3,0,1697,383,159,343,1,-1,-1,-1
3,1,1293,455,83,213,1,-1,-1,-1
3,2,263,447,101,263,1,-1,-1,-1
3,3,1255,529,55,127,1,-1,-1,-1
4,0,1695,383,159,343,1,-1,-1,-1
4,1,1293,455,83,213,1,-1,-1,-1
4,2,265,447,101,263,1,-1,-1,-1
4,3,1257,529,55,127,1,-1,-1,-1
5,0,1693,381,159,347,1,-1,-1,-1
5,1,1295,455,83,213,1,-1,-1,-1
5,2,267,447,101,263,1,-1,-1,-1
5,3,1259,529,55,129,1,-1,-1,-1
6,0,1689,381,161,349,1,-1,-1,-1
6,1,1297,455,83,213,1,-1,-1,-1
6,2,269,447,103,263,1,-1,-1,-1
6,3,1261,529,55,129,1,-1,-1,-1
7,0,1687,381,161,349,1,-1,-1,-1
7,1,1299,455,83,213,1,-1,-1,-1
7,2,271,447,103,263,1,-1,-1,-1
7,3,1263,529,55,129,1,-1,-1,-1
8,0,1685,379,161,353,1,-1,-1,-1
8,1,1301,455,83,213,1,-1,-1,-1
8,2,273,447,103,263,1,-1,-1,-1
8,3,1265,529,55,131,1,-1,-1,-1
9,0,1683,379,161,353,1,-1,-1,-1
9,1,1303,455,83,213,1,-1,-1,-1
9,2,275,447,103,263,1,-1,-1,-1
9,3,1267,529,53,131,1,-1,-1,-1
10,0,1679,379,163,355,1,-1,-1,-1
10,1,1305,455,83,213,1,-1,-1,-1
10,2,277,445,105,265,1,-1,-1,-1
10,3,1269,529,53,131,1,-1,-1,-1
11,0,1677,379,165,357,1,-1,-1,-1
11,1,1307,455,83,213,1,-1,-1,-1
11,2,279,445,105,265,1,-1,-1,-1
11,3,1271,529,53,133,1,-1,-1,-1
12,0,1675,377,165,359,1,-1,-1,-1
12,1,1309,455,83,213,1,-1,-1,-1
12,2,281,445,105,265,1,-1,-1,-1
12,3,1273,529,53,133,1,-1,-1,-1
13,0,1673,377,165,361,1,-1,-1,-1
13,1,1313,455,83,215,1,-1,-1,-1
13,2,283,445,105,265,1,-1,-1,-1
13,3,1273,529,55,133,1,-1,-1,-1
14,0,1669,377,167,361,1,-1,-1,-1
14,1,1315,455,83,215,1,-1,-1,-1
14,2,285,445,105,265,1,-1,-1,-1
14,3,1275,529,55,135,1,-1,-1,-1
15,0,1667,375,167,365,1,-1,-1,-1
15,1,1317,455,83,215,1,-1,-1,-1
15,2,287,445,107,265,1,-1,-1,-1
15,3,1277,529,55,135,1,-1,-1,-1
16,0,1665,375,167,367,1,-1,-1,-1
16,1,1319,455,83,215,1,-1,-1,-1
16,2,291,445,105,265,1,-1,-1,-1
16,3,1279,529,53,135,1,-1,-1,-1
17,0,1663,375,167,367,1,-1,-1,-1
17,1,1321,455,83,215,1,-1,-1,-1
17,2,293,445,105,265,1,-1,-1,-1
17,3,1281,529,53,137,1,-1,-1,-1
18,0,1659,375,169,369,1,-1,-1,-1
18,1,1323,455,83,215,1,-1,-1,-1
18,2,295,443,105,267,1,-1,-1,-1
18,3,1283,529,53,137,1,-1,-1,-1
18,4,1800,439,71,183,1,-1,-1,-1
19,0,1657,373,169,371,1,-1,-1,-1
19,1,1325,455,83,215,1,-1,-1,-1
19,2,297,443,107,269,1,-1,-1,-1
19,3,1285,529,53,137,1,-1,-1,-1
19,4,1803,439,71,183,1,-1,-1,-1
20,0,1655,373,169,373,1,-1,-1,-1
20,1,1327,455,83,215,1,-1,-1,-1
20,2,299,443,107,269,1,-1,-1,-1
20,3,1287,529,53,139,1,-1,-1,-1
20,4,1805,439,71,183,1,-1,-1,-1
21,0,1653,373,171,375,1,-1,-1,-1
21,1,1331,457,83,215,1,-1,-1,-1
21,2,301,443,107,269,1,-1,-1,-1
21,3,1289,529,53,139,1,-1,-1,-1
21,4,1806,439,69,183,1,-1,-1,-1
22,0,1649,371,173,377,1,-1,-1,-1
22,1,7,237,241,673,1,-1,-1,-1
22,2,1331,457,83,215,1,-1,-1,-1
22,3,303,443,107,269,1,-1,-1,-1
22,4,1808,439,53,139,1,-1,-1,-1
23,0,1647,371,173,379,1,-1,-1,-1
23,1,5,237,249,673,1,-1,-1,-1
23,2,1331,457,83,215,1,-1,-1,-1
23,3,305,443,107,269,1,-1,-1,-1
23,4,775,619,53,139,1,-1,-1,-1
24,0,1645,371,173,379,1,-1,-1,-1
24,1,5,237,255,673,1,-1,-1,-1
24,2,1331,457,83,215,1,-1,-1,-1
24,3,307,443,109,269,1,-1,-1,-1
24,4,1257,539,53,139,1,-1,-1,-1
25,0,1643,371,173,381,1,-1,-1,-1
25,1,5,237,261,673,1,-1,-1,-1
25,2,1331,457,83,215,1,-1,-1,-1
25,3,309,443,109,269,1,-1,-1,-1
25,4,1330,524,53,139,1,-1,-1,-1
25,5,1811,439,69,183,1,-1,-1,-1
26,0,1639,369,175,385,1,-1,-1,-1
26,1,5,239,267,671,1,-1,-1,-1
26,2,1331,457,83,215,1,-1,-1,-1
26,3,311,441,109,271,1,-1,-1,-1
26,4,1295,530,53,139,1,-1,-1,-1
26,5,1815,439,67,181,1,-1,-1,-1
27,0,1637,369,175,385,1,-1,-1,-1
27,1,15,239,275,669,1,-1,-1,-1
27,2,1331,457,83,215,1,-1,-1,-1
27,3,313,441,109,271,1,-1,-1,-1
27,4,1294,531,53,139,1,-1,-1,-1
27,5,1817,439,67,181,1,-1,-1,-1
28,0,1635,369,175,387,1,-1,-1,-1
28,1,27,239,281,669,1,-1,-1,-1
28,2,1331,457,83,215,1,-1,-1,-1
28,3,315,441,111,271,1,-1,-1,-1
28,4,1294,531,53,139,1,-1,-1,-1
28,5,1818,439,67,181,1,-1,-1,-1
29,0,1633,367,175,389,1,-1,-1,-1
29,1,39,239,287,669,1,-1,-1,-1
29,2,1333,457,83,215,1,-1,-1,-1
29,3,317,441,111,271,1,-1,-1,-1
29,4,1299,530,53,139,1,-1,-1,-1
29,5,1820,439,65,181,1,-1,-1,-1
30,0,1629,367,179,391,1,-1,-1,-1
30,1,49,241,295,667,1,-1,-1,-1
30,2,1333,457,83,215,1,-1,-1,-1
30,3,319,441,111,271,1,-1,-1,-1
30,4,1297,530,55,139,1,-1,-1,-1
30,5,1823,439,65,181,1,-1,-1,-1
31,0,1627,367,179,393,1,-1,-1,-1
31,1,61,241,301,667,1,-1,-1,-1
31,2,1333,457,83,215,1,-1,-1,-1
31,3,323,441,109,271,1,-1,-1,-1
31,4,1296,531,53,139,1,-1,-1,-1
31,5,1825,439,65,181,1,-1,-1,-1
32,0,1625,365,179,395,1,-1,-1,-1
32,1,73,241,307,667,1,-1,-1,-1
32,2,1333,457,83,215,1,-1,-1,-1
32,3,325,441,109,271,1,-1,-1,-1
32,4,1300,531,55,139,1,-1,-1,-1
32,5,1826,439,65,181,1,-1,-1,-1
33,0,1623,365,179,397,1,-1,-1,-1
33,1,83,243,315,665,1,-1,-1,-1
33,2,1333,457,83,215,1,-1,-1,-1
33,3,327,441,111,271,1,-1,-1,-1
33,4,1299,530,53,139,1,-1,-1,-1
33,5,1824,439,65,181,1,-1,-1,-1
34,0,1619,365,181,397,1,-1,-1,-1
34,1,95,243,321,665,1,-1,-1,-1
34,2,1333,457,83,215,1,-1,-1,-1
34,3,329,439,111,273,1,-1,-1,-1
34,4,1302,530,55,139,1,-1,-1,-1
34,5,1828,439,63,181,1,-1,-1,-1
35,0,1617,365,181,399,1,-1,-1,-1
35,1,107,243,327,665,1,-1,-1,-1
35,2,1333,457,83,215,1,-1,-1,-1
35,3,331,439,111,273,1,-1,-1,-1
35,4,1301,531,55,139,1,-1,-1,-1
35,5,1831,439,63,181,1,-1,-1,-1
36,0,1615,363,181,403,1,-1,-1,-1
36,1,119,245,335,663,1,-1,-1,-1
36,2,1333,457,83,215,1,-1,-1,-1
36,3,333,439,111,273,1,-1,-1,-1
36,4,1300,531,53,139,1,-1,-1,-1
36,5,1833,439,63,181,1,-1,-1,-1
37,0,1613,363,181,403,1,-1,-1,-1
37,1,137,245,327,659,1,-1,-1,-1
37,2,1335,457,83,215,1,-1,-1,-1
37,3,335,439,113,275,1,-1,-1,-1
37,4,1304,530,55,139,1,-1,-1,-1
37,5,1834,435,61,181,1,-1,-1,-1
38,0,1609,363,183,405,1,-1,-1,-1
38,1,157,245,319,657,1,-1,-1,-1
38,2,1335,457,83,215,1,-1,-1,-1
38,3,337,439,113,275,1,-1,-1,-1
38,4,1303,530,53,139,1,-1,-1,-1
38,5,1836,436,61,181,1,-1,-1,-1
39,0,1607,361,183,407,1,-1,-1,-1
39,1,175,245,313,653,1,-1,-1,-1
39,2,1335,457,83,215,1,-1,-1,-1
39,3,339,439,113,275,1,-1,-1,-1
39,4,1306,531,55,139,1,-1,-1,-1
39,5,1839,437,61,181,1,-1,-1,-1
40,0,1605,361,185,409,1,-1,-1,-1
40,1,195,247,305,649,1,-1,-1,-1
40,2,1335,457,83,215,1,-1,-1,-1
40,3,341,439,113,275,1,-1,-1,-1
40,4,1305,531,55,139,1,-1,-1,-1
40,5,1841,437,61,181,1,-1,-1,-1
41,0,1603,361,185,411,1,-1,-1,-1
41,1,213,247,299,647,1,-1,-1,-1
41,2,1335,457,83,215,1,-1,-1,-1
41,3,343,439,113,275,1,-1,-1,-1
41,4,1304,530,55,139,1,-1,-1,-1
41,5,1838,436,61,181,1,-1,-1,-1
42,0,1599,361,187,411,1,-1,-1,-1
42,1,233,247,291,643,1,-1,-1,-1
42,2,1335,457,83,215,1,-1,-1,-1
42,3,345,437,115,277,1,-1,-1,-1
